,1101,1102,1103,1104,1108,1109,1110,1201,1203,1210,1213,1215,1216,1217,1218,1219,1220,1225,1227,1229,1231,1232,1233,1234,1235,1236,1240,1256,1258,1259,1264,1268,1301,1303,1304,1305,1307,1308,1309,1310,1312,1313,1314,1315,1316,1319,1321,1323,1324,1325,1326,1333,1336,1337,1338,1339,1340,1341,1402,1409,1410,1413,1414,1416,1417,1418,1419,1423,1432,1434,1435,1436,1437,1438,1439,1440,1441,1442,1443,1444,1445,1446,1447,1449,1451,1452,1453,1454,1455,1456,1457,1459,1460,1463,1464,1465,1466,1467,1468,1470,1471,1472,1473,1474,1475,1476,1477,1503,1504,1506,1507,1512,1513,1514,1515,1516,1517,1519,1521,1522,1524,1525,1526,1527,1528,1529,1530,1531,1532,1533,1535,1536,1537,1538,1539,1540,1541,1558,1560,1565,1568,1569,1570,1580,1582,1583,1584,1586,1587,1589,1590,1591,1592,1593,1595,1597,1598,1599,1603,1604,1605,1608,1609,1611,1612,1614,1615,1616,1617,1618,1626,1701,1702,1707,1708,1709,1710,1711,1712,1713,1714,1717,1718,1720,1721,1722,1723,1724,1725,1726,1727,1730,1731,1732,1733,1734,1735,1736,1737,1742,1752,1760,1762,1773,1776,1777,1781,1783,1784,1785,1786,1787,1788,1789,1795,1796,1799,1802,1805,1806,1808,1809,1810,1813,1815,1817,1902,1903,1904,1905,1906,1907,1909,2002,2006,2007,2008,2009,2010,2012,2013,2014,2015,2017,2020,2022,2023,2024,2025,2027,2028,2029,2030,2031,2032,2033,2034,2035,2038,2049,2059,2061,2062,2063,2064,2065,2066,2067,2069,2070,2101,2102,2103,2104,2105,2106,2107,2108,2109,2114,2115,2201,2204,2206,2207,2208,2221,2227,2228,2230,2231,2233,2235,2236,2239,2243,2301,2302,2303,2305,2308,2312,2313,2314,2316,2317,2321,2323,2324,2327,2328,2329,2330,2331,2332,2337,2338,2340,2342,2344,2345,2347,2348,2349,2351,2352,2353,2354,2355,2356,2357,2358,2359,2360,2362,2363,2364,2365,2367,2368,2369,2371,2373,2374,2375,2376,2377,2379,2380,2382,2383,2385,2387,2388,2390,2392,2393,2395,2397,2399,2401,2402,2404,2405,2406,2408,2409,2412,2413,2414,2415,2417,2419,2420,2421,2423,2424,2425,2426,2427,2428,2429,2430,2431,2433,2434,2436,2438,2439,2440,2441,2442,2443,2444,2448,2449,2450,2451,2453,2454,2455,2456,2457,2458,2459,2460,2461,2462,2464,2465,2466,2467,2468,2471,2472,2474,2476,2477,2478,2480,2481,2482,2483,2484,2485,2486,2488,2489,2491,2492,2493,2495,2496,2497,2498,2499,2501,2504,2505,2506,2509,2511,2514,2515,2516,2520,2524,2527,2528,2530,2534,2535,2536,2537,2538,2539,2540,2542,2543,2545,2546,2547,2548,2596,2597,2601,2603,2605,2606,2607,2608,2609,2610,2611,2612,2613,2614,2615,2616,2617,2618,2630,2633,2634,2636,2637,2640,2641,2642,2643,2701,2702,2704,2705,2706,2707,2712,2718,2719,2722,2723,2724,2726,2727,2729,2731,2732,2734,2736,2739,2740,2745,2748,2752,2801,2809,2812,2816,2820,2823,2832,2834,2836,2838,2841,2845,2849,2850,2851,2852,2855,2867,2880,2881,2882,2883,2884,2885,2886,2887,2888,2889,2890,2891,2892,2897,2901,2903,2904,2905,2906,2908,2910,2911,2912,2913,2915,2916,2923,2924,2926,2928,2929,2936,2937,2939,3002,3003,3004,3005,3006,3008,3010,3011,3013,3014,3015,3016,3017,3018,3019,3021,3022,3023,3024,3025,3026,3027,3028,3029,3030,3031,3032,3033,3034,3035,3036,3037,3038,3040,3041,3042,3043,3044,3045,3046,3047,3048,3049,3050,3051,3052,3054,3055,3056,3057,3058,3059,3060,3062,3064,3066,3067,3071,3073,3078,3081,3083,3085,3086,3088,3089,3090,3092,3093,3094,3095,3105,3114,3115,3118,3122,3128,3130,3131,3141,3144,3147,3149,3152,3162,3163,3164,3167,3169,3171,3176,3178,3188,3189,3191,3202,3205,3206,3207,3209,3211,3213,3217,3218,3219,3221,3224,3226,3227,3228,3229,3230,3231,3232,3234,3236,3252,3257,3259,3260,3264,3265,3266,3268,3272,3276,3284,3285,3287,3288,3289,3290,3293,3294,3296,3297,3303,3305,3306,3308,3310,3311,3312,3313,3317,3321,3322,3323,3324,3325,3332,3338,3339,3346,3354,3356,3360,3362,3363,3372,3373,3374,3376,3379,3380,3383,3388,3390,3402,3406,3413,3416,3419,3426,3432,3434,3437,3438,3441,3443,3444,3450,3452,3454,3455,3465,3466,3479,3481,3483,3484,3489,3490,3491,3492,3494,3498,3499,3501,3504,3508,3511,3512,3515,3516,3518,3520,3521,3522,3523,3526,3527,3528,3529,3530,3531,3532,3533,3535,3536,3537,3540,3541,3545,3546,3548,3550,3551,3552,3555,3556,3557,3558,3562,3563,3564,3567,3570,3576,3577,3580,3581,3583,3587,3588,3591,3593,3594,3596,3598,3605,3607,3609,3611,3615,3617,3622,3623,3624,3625,3628,3629,3630,3631,3632,3638,3642,3645,3646,3652,3653,3661,3663,3664,3665,3666,3669,3672,3673,3675,3679,3680,3682,3684,3685,3686,3687,3689,3691,3693,3694,3698,3701,3702,3703,3704,3705,3706,3707,3708,3709,3710,3711,3712,3990,4001,4102,4104,4105,4106,4107,4108,4109,4111,4113,4114,4116,4119,4120,4121,4123,4126,4127,4128,4129,4130,4131,4133,4137,4138,4139,4141,4142,4144,4147,4148,4152,4153,4154,4155,4157,4160,4161,4162,4163,4164,4167,4168,4171,4173,4174,4175,4183,4188,4190,4192,4198,4205,4207,4303,4304,4305,4306,4401,4402,4406,4413,4414,4415,4416,4417,4419,4420,4426,4429,4430,4432,4433,4438,4439,4502,4503,4506,4510,4513,4523,4526,4527,4528,4529,4530,4532,4533,4534,4535,4536,4538,4540,4541,4542,4543,4545,4549,4550,4551,4552,4554,4555,4556,4557,4560,4561,4562,4563,4564,4566,4568,4571,4572,4576,4580,4609,4702,4706,4707,4711,4712,4714,4716,4720,4721,4722,4725,4726,4728,4729,4735,4736,4737,4739,4741,4743,4744,4745,4746,4747,4754,4755,4760,4763,4764,4766,4767,4803,4804,4806,4807,4903,4904,4905,4906,4907,4908,4909,4911,4912,4915,4916,4919,4924,4927,4930,4931,4933,4934,4935,4938,4939,4942,4943,4944,4946,4947,4950,4952,4953,4956,4958,4960,4961,4966,4967,4968,4971,4972,4973,4974,4976,4977,4979,4987,4989,4991,4994,4995,4999,5007,5009,5011,5013,5014,5015,5016,5102,5201,5202,5203,5205,5206,5209,5210,5211,5212,5213,5215,5220,5223,5225,5227,5230,5234,5243,5245,5251,5258,5259,5263,5264,5269,5272,5274,5276,5278,5281,5283,5284,5285,5287,5288,5289,5291,5299,5301,5302,5304,5305,5306,5309,5310,5312,5314,5315,5321,5324,5328,5340,5344,5345,5347,5348,5349,5351,5353,5355,5356,5364,5371,5381,5383,5386,5388,5392,5398,5403,5410,5425,5426,5432,5434,5438,5439,5443,5450,5452,5455,5457,5460,5464,5465,5468,5469,5471,5474,5475,5478,5481,5483,5484,5487,5488,5489,5490,5493,5498,5508,5511,5512,5514,5515,5516,5519,5520,5521,5522,5523,5525,5529,5530,5531,5533,5534,5536,5538,5543,5601,5603,5604,5607,5608,5609,5701,5703,5704,5706,5820,5864,5871,5876,5878,5880,5902,5903,5904,5905,5906,5907,6005,6015,6016,6020,6021,6023,6024,6026,6101,6103,6104,6108,6109,6111,6112,6113,6114,6115,6116,6117,6118,6120,6121,6122,6123,6124,6125,6126,6127,6128,6129,6130,6131,6133,6134,6136,6138,6139,6140,6141,6142,6143,6144,6146,6147,6148,6150,6151,6152,6153,6154,6155,6156,6158,6160,6161,6163,6164,6165,6166,6167,6168,6169,6170,6171,6172,6173,6174,6175,6176,6177,6179,6180,6182,6183,6184,6185,6186,6187,6188,6189,6190,6191,6192,6194,6195,6196,6197,6198,6199,6201,6202,6203,6204,6205,6206,6207,6208,6209,6210,6212,6213,6214,6215,6216,6217,6218,6219,6220,6221,6222,6223,6224,6225,6226,6227,6228,6229,6230,6231,6233,6234,6235,6236,6237,6238,6239,6240,6241,6242,6243,6244,6245,6246,6247,6248,6251,6257,6259,6261,6263,6264,6265,6266,6269,6270,6271,6274,6275,6276,6277,6278,6279,6281,6282,6283,6284,6285,6287,6288,6289,6290,6291,6292,6294,6404,6405,6409,6411,6412,6414,6415,6416,6417,6418,6419,6425,6426,6431,6432,6435,6438,6441,6442,6443,6446,6449,6451,6452,6456,6457,6461,6462,6464,6465,6469,6470,6472,6477,6482,6485,6486,6488,6491,6492,6494,6496,6497,6499,6504,6505,6506,6508,6509,6510,6512,6514,6516,6523,6525,6527,6530,6531,6532,6533,6535,6538,6541,6542,6547,6548,6552,6556,6558,6560,6561,6568,6569,6570,6573,6574,6576,6577,6578,6579,6581,6582,6589,6590,6591,6592,6593,6594,6596,6603,6605,6609,6612,6613,6615,6616,6624,6625,6629,6640,6641,6642,6643,6649,6654,6655,6662,6664,6666,6667,6668,6669,6670,6671,6672,6674,6679,6680,6683,6690,6697,6698,6706,6715,6803,7402,8011,8016,8021,8024,8027,8028,8032,8033,8034,8038,8039,8040,8042,8043,8044,8046,8047,8048,8049,8050,8054,8059,8064,8066,8067,8068,8069,8070,8071,8072,8074,8076,8077,8080,8081,8083,8084,8085,8086,8087,8088,8091,8092,8093,8096,8097,8099,8101,8103,8104,8105,8107,8109,8110,8111,8112,8114,8121,8131,8147,8150,8155,8163,8171,8176,8182,8183,8201,8210,8213,8215,8222,8234,8240,8249,8255,8261,8271,8277,8279,8287,8289,8291,8299,8341,8342,8349,8354,8358,8367,8374,8383,8390,8401,8403,8404,8406,8409,8410,8411,8415,8416,8418,8420,8421,8422,8423,8424,8426,8427,8429,8431,8432,8433,8435,8436,8437,8440,8442,8443,8444,8446,8450,8454,8455,8462,8463,8464,8466,8467,8472,8473,8476,8477,8478,8480,8481,8482,8488,8489,8497,8499,8905,8906,8908,8913,8916,8917,8921,8923,8924,8926,8927,8928,8929,8930,8931,8932,8933,8934,8935,8936,8937,8938,8940,8941,8942,8996,9802,9902,9904,9905,9906,9907,9908,9910,9911,9912,9914,9917,9918,9919,9921,9924,9925,9926,9927,9928,9929,9930,9931,9933,9934,9935,9937,9938,9939,9940,9941,9942,9943,9944,9945,9946,9949,9950,9951,9955,9958,9960,9962
2013_1,65913019.0,54557931.0,2958234.0,1127396.0,2245153.0,1131021.0,276827.0,17340755.0,1448183.0,13900605.0,109422.0,3872264.0,122801105.0,2243192.0,2184958.0,909313.0,415237.0,2067913.0,3198046.0,2693036.0,1372370.0,815897.0,291970.0,1681771.0,763205.0,707484.0,,298896.0,155144.0,760147.0,,,64495739.0,85907501.0,15006397.0,2418559.0,2791922.0,568882.0,5669671.0,4726598.0,4998893.0,19985969.0,4948347.0,923394.0,656677.0,5912941.0,1303085.0,1002231.0,319430.0,93937.0,106408983.0,443970.0,704621.0,1692206.0,2542236.0,418763.0,,,84437631.0,70275485.0,83499.0,2023677.0,363378.0,1341687.0,1352458.0,764340.0,2423662.0,22969.0,273840.0,9743337.0,2320.0,308301.0,872803.0,2650.0,14413.0,3182543.0,473999.0,4343710.0,3345539.0,2750807.0,213546.0,255478.0,7673206.0,1531729.0,2869625.0,159620.0,55530.0,291134.0,4289382.0,1415345.0,1776242.0,2054637.0,3372868.0,785413.0,2034122.0,653974.0,1017466.0,2406156.0,779835.0,76807.0,1850292.0,828189.0,2410100.0,1450655.0,644461.0,3384444.0,2225304.0,6744829.0,18498449.0,630658.0,14072147.0,2108222.0,5221408.0,1726195.0,2496769.0,13696.0,1050093.0,2292008.0,1025619.0,8856860.0,1513673.0,462110.0,316562.0,8706493.0,1236725.0,156063.0,2100853.0,934610.0,10901970.0,1278379.0,2826776.0,2409365.0,786228.0,882771.0,827531.0,287867.0,613301.0,866741.0,681644.0,1130827.0,,2196858.0,134345.0,918084.0,2504799.0,4334467.0,509970.0,561973.0,,2000694.0,4340556.0,92933.0,,196045.0,426050.0,616154.0,,438339.0,1972548.0,2807884.0,24768586.0,2398782.0,5921925.0,2113263.0,701271.0,947506.0,578611.0,1541140.0,1542127.0,515841.0,4151279.0,2309169.0,3657453.0,971369.0,1162881.0,1975907.0,4639180.0,2590238.0,4165119.0,38685.0,14548210.0,10879423.0,429704645.0,1413563.0,807738.0,3443976.0,1044750.0,537005.0,2169263.0,1084798.0,665333.0,425710.0,476051.0,106143.0,353703.0,736792.0,2158952.0,5758824.0,256071.0,442620.0,494741.0,,607714.0,753754.0,,87383.0,435651.0,,202595.0,5926763.0,23374.0,353923.0,757505.0,1510069.0,325190.0,,85391.0,20466818.0,2695515.0,3602669.0,7145538.0,971007.0,3381436.0,135709.0,4134862.0,,1816016.0,1544942.0,21399156.0,6053227.0,373391.0,26938527.0,15995589.0,162917498.0,10568232.0,3482165.0,4811185.0,1253477.0,5609309.0,5657309.0,8400907.0,13200994.0,2944230.0,1767097.0,2667370.0,6022639.0,21729913.0,742905.0,1043726.0,11307191.0,5116034.0,832816.0,4135570.0,7070575.0,259009.0,364591.0,3073518.0,8856309.0,3784768.0,8732420.0,810011.0,972852.0,1606253.0,308240.0,,,187255.0,,,,7849176.0,1924796.0,11239920.0,8550766.0,43410475.0,6455452.0,1571166.0,1427373.0,3076908.0,392756.0,,82513779.0,7072208.0,12212096.0,74026623.0,8716678.0,300364.0,2603008.0,,130299.0,281633.0,353718.0,,,,,87188997.0,388663.0,37300419.0,781578.0,62231636.0,13626356.0,10198935.0,4207341.0,2699849.0,1189622293.0,3058925.0,11354875.0,184973038.0,7594568.0,5224673.0,6477261.0,158206324.0,15336808.0,8336367.0,10621490.0,529272.0,2956111.0,2317455.0,13461709.0,5425251.0,67620710.0,50181.0,9515739.0,2606647.0,47452902.0,124142561.0,26558598.0,7392670.0,116367195.0,122901446.0,147184.0,995836.0,3022562.0,12767134.0,243227.0,658619.0,2100273.0,5227499.0,11136973.0,1600993.0,97993850.0,3060527.0,6734258.0,1395154.0,10629019.0,15759594.0,8614243.0,751513.0,371989382.0,6163552.0,20955332.0,3882469.0,3727301.0,770534.0,27191725.0,9702644.0,6043542.0,431503.0,1175834.0,2625217.0,3019383.0,7017687.0,3304030.0,2447314.0,83159547.0,183265601.0,52750862.0,1824397.0,1736126.0,623491.0,292253.0,2380974.0,1059553.0,2118941.0,758482.0,41084.0,513633.0,2041726.0,604100.0,1171194.0,333007.0,5626061.0,906564.0,1988364.0,205891.0,316056.0,70097.0,2505017.0,906489.0,1340141.0,335196.0,182838.0,677121.0,16217287.0,7207408.0,5108766.0,3867955.0,846934.0,35245797.0,458689.0,1782602.0,3167089.0,1626689.0,2731490.0,2695189.0,1857261.0,1343857.0,1800685.0,583909.0,1700641.0,1619159.0,570973.0,173784.0,2447231.0,40510020.0,788117.0,1249130.0,1554625.0,1002370.0,6341498.0,162802.0,327876.0,710961.0,1786813.0,4203495.0,468953.0,10646573.0,2311128.0,7343513.0,779326.0,205039.0,50408.0,597135.0,122795507.0,6268223.0,16461706.0,12041092.0,9261642.0,7527329.0,1890738.0,15133587.0,5990224.0,15317141.0,5507724.0,19846385.0,8559468.0,4464780.0,753938.0,3343256.0,8494211.0,4661679.0,10083795.0,3835004.0,6163511.0,2717514.0,121699.0,60054795.0,3209716.0,24397838.0,2226808.0,51386981.0,6445961.0,384794.0,5164000.0,8151627.0,31128473.0,3542261.0,8274123.0,698916.0,1446668.0,26606295.0,50393998.0,1387411.0,2246776.0,582946.0,5919178.0,13038054.0,2133101.0,716240.0,39598547.0,,,,1538996.0,5761040.0,240236.0,,604210.0,,97242.0,249947.0,1387510.0,2362013.0,87206.0,1951959.0,,49749.0,455117.0,136943.0,2140431.0,879719.0,,2934314.0,191505.0,2118486.0,,,,,,,,,,,,,,,,,,,11799999.0,,,,,,30523036.0,,,,,,,,,,,,,,,,44406.0,44704445.0,75685.0,11594165.0,840334.0,10319835.0,1739004.0,2756514.0,47300987.0,2857394.0,4584250.0,218278.0,9374006.0,274139.0,2005771.0,,581377.0,,,,65194.0,665137.0,558936.0,7308079.0,1398355.0,7169266.0,9416820.0,747513.0,937554.0,777909.0,5426750.0,113613.0,8585380.0,119792.0,6255076.0,366257.0,4369218.0,3804283.0,2778553.0,136448.0,3568011.0,490258.0,5807802.0,925756.0,815476.0,2467573.0,743518.0,7135876.0,14712970.0,1692232.0,16956978.0,26794128.0,1151883.0,154735.0,1164500.0,3115300.0,1684079.0,21697191.0,29668719.0,659133.0,1974147.0,4779551.0,8617709.0,414428.0,2751380.0,6248370.0,426102.0,627691.0,4630566.0,1020639.0,2038022.0,5252245.0,1533663.0,2580916.0,413404.0,650050.0,87613.0,972152.0,305570.0,1736654.0,,280696.0,131101.0,252964.0,625168.0,119348.0,2877774.0,778685.0,249425.0,45418.0,4589918.0,3747266.0,463238.0,248490.0,131710.0,,166600.0,564701.0,1397934.0,146816.0,777259.0,,5306358.0,184304.0,449882.0,520457.0,750558.0,1344177.0,53988.0,171082.0,93399.0,,80369.0,8650400.0,219574.0,1345814.0,55487.0,251677.0,308262.0,4436409.0,6013229.0,197119.0,727632.0,205928.0,59332.0,440845.0,510241.0,176204.0,898833.0,50506.0,214092.0,1687327.0,194345356.0,417136.0,583242.0,484380.0,627692.0,134287.0,125826.0,7417475.0,2031434.0,217451.0,5266894.0,329193.0,,511791.0,286776.0,218770.0,144093.0,203595.0,884714.0,1004042.0,428879.0,2447016.0,478949.0,230790.0,1150563.0,1411991.0,221991.0,1233431.0,798529.0,2716271.0,2022899.0,1049056.0,818981.0,,673108.0,1435952.0,1596870.0,523551.0,293981.0,,1591196.0,,261096.0,405401.0,2246804.0,483626.0,296721.0,542738.0,83528.0,,3932411.0,701437.0,6475401.0,3097384.0,840844.0,329246.0,648770.0,6142550.0,,377620.0,1462365.0,,340346.0,330098.0,,241081.0,103820.0,1118303.0,161591.0,1117460.0,1460874.0,751162.0,344286.0,271237.0,316564.0,776390.0,214781092.0,1215661.0,804660.0,110110.0,213477.0,479266.0,,1183255.0,1689673.0,265660.0,1156701.0,1543620.0,3672006.0,337944.0,464200.0,2371131.0,464392.0,1302408.0,261315.0,306155.0,1285151.0,1565829.0,658342.0,426471.0,466818.0,100637.0,,514459.0,3591777.0,2917031.0,592155.0,702248.0,354374.0,999924.0,253817.0,2333867.0,125384.0,987619.0,736134.0,278017.0,1639561.0,277680.0,285146.0,556694.0,,299770.0,220632.0,174869.0,105746.0,90180.0,6830518.0,149170.0,651052.0,,600295.0,235646.0,184826.0,1228861.0,425224.0,466377.0,5382368.0,,2133574.0,2667694.0,389083.0,519567.0,403652.0,1097246.0,2633914.0,186602.0,245439.0,236603.0,755851.0,198754.0,1052539.0,291592.0,301125.0,,325655.0,292987.0,295604.0,386525.0,694009.0,,494663.0,283739.0,1396996.0,,494639.0,,55548179.0,270610.0,1312755.0,516268.0,4247123.0,,276461.0,966237.0,262909.0,1805789.0,465255.0,780292.0,1569283.0,6384717.0,9975007.0,78188261.0,24619603.0,4224467.0,1395979.0,,,,,,,,,,40719.0,6344295.0,2201544.0,575018.0,216891.0,56939.0,261082.0,303490.0,1397156.0,438751.0,,807382.0,934587.0,465442.0,397186.0,293762.0,484706.0,917522.0,318785.0,93661.0,19040.0,72709.0,,220962.0,66044.0,6942708.0,378297.0,166025.0,,,72792.0,153631.0,30376.0,,,72587.0,156924.0,6746.0,369990.0,1340803.0,,20286.0,,4801926.0,,,,,,,,173689.0,1147651.0,193390.0,360665.0,163685.0,9704261.0,1344633.0,313218.0,63743.0,631908.0,685814.0,125225.0,2790084.0,1470711.0,144872.0,23549.0,286440.0,214341.0,741240.0,296056.0,,,,453302.0,107825.0,1325125.0,705103.0,803082.0,614798.0,4564438.0,725589.0,360378.0,132166.0,160952.0,7872285.0,1633226.0,629343.0,1332846.0,2603087.0,,,,,,,,,,,,,,,,,,,,,,,,,,347359.0,2380954.0,344879.0,420868636.0,329913.0,600189.0,182001.0,280793.0,591215.0,606301.0,1366830.0,6185195.0,14219.0,24246.0,2279000.0,249184.0,853673.0,1731984.0,1066563.0,,28281.0,,866919.0,1547574.0,74200.0,,,,,,,,,,,,251671.0,20708894.0,48371.0,7694323.0,986267.0,204371.0,357013.0,21214.0,502192.0,11396478.0,383646.0,1420917.0,532056.0,3142517.0,4539425.0,,855823.0,3816204.0,1763434.0,217653660.0,956179.0,3100196.0,,857090.0,392512.0,366027.0,2014871.0,481838.0,,480330.0,29094619.0,6434907.0,,617438.0,,,33349.0,233230.0,978303.0,662087.0,385968.0,,917756.0,213129.0,,,207847.0,96546.0,586207.0,1463041.0,4074188.0,150291.0,1064527.0,3947624.0,644606.0,877074.0,529700.0,65278.0,42639.0,1116990.0,40947.0,1575421.0,586947.0,57471.0,50314.0,52134.0,8719311.0,312711.0,,,1101801.0,471944.0,546159.0,1083062.0,,,296924.0,,783582.0,62087.0,11493126.0,233652.0,76516.0,95225.0,,65981.0,,,,,673271.0,,296227.0,,,411843.0,123425.0,2776003.0,3323462.0,531008.0,1204264.0,133193.0,621844.0,37477.0,522826.0,869707.0,695731.0,719814.0,463512.0,36816.0,97803.0,3308559.0,54889.0,2365977.0,1344977.0,370904.0,407208.0,2269915.0,133668.0,22166936.0,2067084.0,361745.0,94145.0,7008635.0,2271851.0,106179.0,608586.0,393126.0,2039533.0,306597.0,29967.0,3870298.0,839775.0,429917.0,1753302.0,61533.0,2857086.0,132553.0,914602.0,196839.0,1596491.0,687653.0,49704.0,24804485.0,584917.0,169429.0,1953182.0,3298900.0,169157.0,12760635.0,583013.0,51497.0,389812.0,569635.0,339280.0,976710.0,898611.0,596458.0,4827396.0,11566911.0,938516.0,2142503.0,939552.0,2626216.0,499441.0,3946647.0,35974112.0,435513.0,4622713.0,132605.0,29710537.0,12176158.0,2602242.0,6773345.0,3720130.0,,,10390.0,861544.0,193797.0,633610.0,3615324.0,1301624.0,887361.0,328069.0,50464.0,608559.0,,,125575955.0,,,,530553.0,12133728.0,1230930.0,638691.0,980301.0,6694864.0,36008849.0,7144846.0,36570796.0,1010920.0,3919024.0,32051560.0,9090355.0,,387207.0,15814.0,364612.0,5175530.0,693489.0,197329.0,2435381.0,260647.0,183937.0,2427141.0,11254377.0,1819167.0,1581556.0,5462261.0,17706865.0,571722.0,981453.0,300756.0,5954287.0,2263245.0,848839.0,481024.0,272551.0,180404.0,226167.0,179608.0,1115524.0,126167.0,657979.0,8080174.0,235198.0,2177890.0,7414891.0,3240632.0,479789.0,605495.0,7792578.0,2872734.0,1317159.0,553674.0,4204554.0,5617366.0,648379.0,550268.0,1758489.0,766091.0,325722.0,2087735.0,1348707.0,578398.0,217525.0,1962341.0,742528.0,1082023.0,64983.0,1662013.0,1553.0,244413.0,871939.0,116018.0,1016661.0,27819224.0,3563967.0,43543.0,2173657.0,5663433.0,441783.0,929387.0,392359.0,2069945.0,584665.0,14778612.0,3379275.0,2224037.0,11410878.0,1722811.0,217895.0,307834.0,5398174.0,803463.0,12662.0,38385.0,744224.0,864423.0,691287.0,141947.0,569047.0,875378.0,1775003.0,402315.0,1669358.0,241129.0,118898.0,8130327.0,3914080.0,675046.0,151040.0,521758.0,275440.0,2638265.0,2032069.0,696640.0,156397.0,1389392.0,511917.0,120859.0,1555292.0,568173.0,48424.0,106754.0,2362797.0,175493.0,92590.0,217606.0,1437221.0,2129.0,86154.0,187441.0,11032069.0,522218.0,283774.0,79110.0,126794.0,7681858.0,986263.0,2059305.0,508378.0,100912.0,5719222.0,2360074.0,497778.0,966256.0,177556.0,674247.0,713775.0,501535.0,4103427.0,321702.0,1506298.0,3721950.0,1105586.0,381629.0,1354149.0,15457047.0,586399.0,2126379.0,7207831.0,791273.0,1529351.0,9313642.0,948943.0,,499935.0,1334352.0,171470.0,323145.0,213214.0,,,1562388.0,,7715403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330016.0,128583101.0,618938.0,787914.0,1633784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535088.0,6351754.0,1025489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1364038.0,,353032.0,1398783.0,898521.0,135777.0,,,987921.0,974457.0,69990.0,99136.0,3092650.0,139475.0,1056946.0,924506.0,2283058.0,4874538.0,128924.0,137197.0,483179.0,619276.0,488231.0,447721.0,2247924.0,113617.0,256688.0,238921.0,10553127.0,5183754.0,665760.0,601877.0,422824.0,837832.0,197856.0,183217.0,1434835.0,298441.0,699009.0,2739839.0,288866.0,44212.0,400646.0,403998.0,240060.0,129850.0,830679.0,165506.0,562013.0,11106533.0,638764.0,,3986382.0,3439946.0,596653.0,6274625.0,664894.0,4316651.0,883850.0,2170168.0,1370894.0,222814.0,,493184.0,9590865.0,355516.0,1026002.0,1349544.0,1308997.0,1338481.0,1356071.0,15518690.0,6267546.0,,1018260.0,5989529.0,1087496.0,735673.0,397817.0,1283540.0,101350.0,,2594514.0,617719.0,261366.0,5169433.0,,,875475.0,359285.0,1497965.0,,1830620.0,1551593.0,1278344.0,465777.0,628822.0,998089.0,1477803.0,71113.0,275400.0,2483471.0,,95340.0,1625535.0,,488755.0,367727.0,63782.0,110140.0,311798.0,1354516.0,545966.0,,101881.0,483744.0,103080.0,424514.0,,,,,,335832.0,,,,,,,,,,,,,,,,,,,,,2458736.0,63736.0,1391951.0,84196.0,2461738.0,664554.0,150352.0,237915.0,681975.0,1356282.0,795030.0,824849.0,334307.0,724634.0,618241.0,806298.0,2532608.0,356069.0,421426.0,1474937.0,104114.0,3141853.0,322314.0,1512135.0,1552239.0,886234.0,1554262.0,34804.0,69377823.0,1941181.0,375851.0,7505901.0,1583845.0,6583455.0,1049227.0,193939.0,4612182.0,3867091.0,761219.0,1635798.0,21408176.0,967776.0,4294090.0,825448.0,2564072.0,1746773.0,948789.0,1133560.0,1730949.0,27496477.0,4853486.0,2825949.0,5363571.0,2245553.0,8507447.0,2714960.0,53708355.0,394412.0,515991.0,1760111.0,17639135.0,5332871.0,90735.0,1384146.0,708363.0,813123.0,2658699.0,244596.0,261639.0
